Ray1,Ray2,Ray3,Ray4,Ray5,Ray6,Ray7,Ray8,PlayerX
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,8.047009,25,25,0
1.397943,2.145802,3.90502,40,40,7.978685,25,25,0
1.397943,2.145802,3.90502,40,40,7.910395,25,25,0
1.397943,2.145802,3.90502,40,40,7.842106,25,25,0
1.397926,2.145776,3.904991,40,40,7.773294,25,25,0
1.397926,2.145776,3.904991,40,40,7.705506,8.152514,25,0
1.397926,2.145776,3.904991,40,40,7.637224,8.080927,25,0
1.397943,2.145802,3.90502,40,40,7.558587,7.998481,25,0
1.397926,2.145776,3.904991,40,40,7.49028,7.926866,25,0
1.397926,2.145776,3.904991,40,40,7.422007,7.855286,25,0
1.397926,2.145776,3.904991,40,40,7.353737,7.783708,25,0
1.397926,2.145776,3.904991,40,40,7.284728,7.711355,25,0
1.39796,2.145827,3.90505,40,40,7.242063,7.639588,25,0
1.397943,2.145802,3.90502,40,40,7.242063,7.568957,25,0
1.397943,2.145802,3.90502,40,40,7.242063,7.49739,25,0
1.39796,2.145827,3.90505,40,40,7.242063,7.425792,25,0
1.397926,2.145776,3.904991,40,40,7.242063,7.324219,25,0
1.397926,2.145776,3.904991,40,40,7.242063,7.252531,25,0
1.397926,2.145776,3.904991,40,40,7.242063,7.181106,25,0
1.39796,2.145827,3.90505,40,40,7.242063,7.109489,25,0
1.397926,2.145776,3.904991,40,40,7.242063,7.038004,25,0
1.397943,2.145802,3.90502,40,40,7.242063,6.964353,25,0
1.397926,2.145776,3.904991,40,40,7.242063,6.89388,25,0
1.397943,2.145802,3.90502,40,40,7.242063,6.823345,25,0
1.397943,2.145802,3.90502,40,40,7.242063,6.75181,25,0
1.397926,2.145776,3.904991,40,40,25,6.424151,25,0
1.39796,2.145827,3.90505,40,40,25,6.352185,25,0
1.397943,2.145802,3.90502,40,40,25,6.281097,25,0
1.397943,2.145802,3.90502,40,40,25,6.209658,25,0
1.39796,2.145827,3.90505,40,40,25,6.136377,25,0
1.397926,2.145776,3.904991,40,40,25,6.066631,25,0
1.397926,2.145776,3.904991,40,40,25,5.98258,25,0
1.39796,2.145827,3.90505,40,40,25,5.910126,25,0
1.397943,2.145802,3.90502,40,40,25,5.839587,25,0
1.397926,2.145776,3.904991,40,40,25,5.766076,25,0
1.397943,2.145802,3.90502,40,40,25,5.69529,25,0
1.397943,2.145802,3.90502,40,40,25,5.625189,25,0
1.397943,2.145802,3.90502,40,40,25,5.553736,25,0
1.397943,2.145802,3.90502,40,40,25,5.482224,25,0
1.39796,2.145827,3.90505,40,40,25,5.410817,25,0
1.397943,2.145802,3.90502,40,40,25,5.331264,25,0
1.397943,2.145802,3.90502,40,40,25,5.258157,25,0
1.39796,2.145827,3.90505,40,40,25,5.18839,25,0
1.39796,2.145827,3.90505,40,40,25,5.116982,25,0
1.397943,2.145802,3.90502,40,40,25,5.045549,25,0
1.397943,2.145802,3.90502,40,40,25,4.974158,25,0
1.397943,2.145802,3.90502,40,40,25,4.902776,25,0
1.397926,2.145776,3.904991,40,40,25,4.830079,25,0
1.397926,2.145776,3.904991,40,40,25,4.760009,25,0
1.397926,2.145776,3.904991,40,40,25,4.675345,25,0
1.397943,2.145802,3.90502,40,40,25,4.603974,25,0
1.397943,2.145802,3.90502,40,40,25,4.532647,25,0
1.397943,2.145802,3.90502,40,40,25,4.45849,25,0
1.39796,2.145827,3.90505,40,40,25,4.389998,25,0
1.39796,2.145827,3.90505,40,40,25,4.318709,25,0
1.39796,2.145827,3.90505,40,40,25,4.247435,25,0
1.397943,2.145802,3.90502,40,40,25,4.176143,25,0
1.397926,2.145776,3.904991,40,40,25,4.104867,25,0
1.397926,2.145776,3.904991,40,40,25,4.026672,25,0
1.397926,2.145776,3.904991,40,40,25,3.955334,25,0
1.397943,2.145802,3.90502,40,40,25,3.884241,25,0
1.39796,2.145827,3.90505,40,40,25,3.824286,25,0
1.39796,2.145827,3.90505,40,40,25,3.824286,25,0
1.39796,2.145827,3.90505,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.397926,2.145776,3.904991,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.39796,2.145827,3.90505,40,40,25,3.824286,25,0
1.39796,2.145827,3.90505,40,40,25,3.824286,25,0
1.397926,2.145776,3.904991,40,40,25,3.824286,25,0
1.397926,2.145776,3.904991,40,40,25,3.824286,25,0
1.397943,2.145802,3.90502,40,40,25,3.824286,25,0
1.397926,2.145776,3.904991,40,40,25,3.824286,3.512795,0
1.397943,2.145802,3.90502,40,40,25,25,3.407596,0
1.39796,2.145827,3.90505,40,40,25,25,3.318426,0
1.39796,2.145827,3.90505,40,40,25,25,3.232808,0
1.39796,2.145827,3.90505,40,40,25,25,3.145483,0
1.397943,2.145802,3.90502,40,40,25,25,3.058155,0
1.397943,2.145802,3.90502,40,40,25,25,2.970906,0
1.397943,2.145802,3.90502,40,40,25,25,2.8837,0
1.397943,2.145802,3.90502,40,40,25,25,2.584085,0
1.39796,2.145827,3.90505,40,40,25,25,2.468829,0
1.39796,2.145827,3.90505,40,40,25,25,2.379611,0
1.397926,2.145776,3.904991,40,40,25,25,2.295118,0
1.397926,2.145776,3.904991,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.39796,2.145827,3.90505,40,40,25,25,2.282227,0
1.39796,2.145827,3.90505,40,40,25,25,2.282227,0
1.397926,2.145776,3.904991,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,2.282227,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,8.164218,25,0
1.39796,2.145827,3.90505,40,40,25,8.09263,25,0
1.397943,2.145802,3.90502,40,40,25,8.020105,25,0
1.397943,2.145802,3.90502,40,40,25,7.94943,25,0
1.397926,2.145776,3.904991,40,40,25,7.877817,25,0
1.397943,2.145802,3.90502,40,40,25,7.782866,25,0
1.397943,2.145802,3.90502,40,40,25,7.711225,25,0
1.39796,2.145827,3.90505,40,40,25,7.511456,25,0
1.397943,2.145802,3.90502,40,40,25,7.439535,25,0
1.397943,2.145802,3.90502,40,40,25,7.366157,25,0
1.397926,2.145776,3.904991,40,40,25,7.296704,25,0
1.397926,2.145776,3.904991,40,40,25,7.225147,25,0
1.397943,2.145802,3.90502,40,40,25,7.142024,25,0
1.39796,2.145827,3.90505,40,40,25,7.070441,25,0
1.39796,2.145827,3.90505,40,40,25,7.035381,25,0
1.39796,2.145827,3.90505,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,7.035381,25,0
1.397926,2.145776,3.904991,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,7.035381,25,0
1.39796,2.145827,3.90505,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,7.035381,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.39796,2.145827,3.90505,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
1.397926,2.145776,3.904991,40,40,25,25,25,0
1.397943,2.145802,3.90502,40,40,25,25,25,0
